"","id","category"
"4443","298371","Animals"
"4444","298371","Card Game"
"4445","298371","Science Fiction"
"4446","298371","Space Exploration"
"4447","342562","Card Game"
"4448","342562","Print & Play"
"4449","342562","Science Fiction"
"4450","342562","Space Exploration"
"4451","399941","Economic"
"4452","399941","Fantasy"
"4453","399941","Travel"
"4454","35815","Adventure"
"4455","35815","Fighting"
"4456","35815","Horror"
"4457","35815","Murder / Mystery"
"4458","102548","Action / Dexterity"
"4459","102548","Exploration"
"4460","102548","Fantasy"
"4461","102548","Fighting"
"4462","102548","Humor"
"4463","102548","Party Game"
"4464","288169","Animals"
"4465","288169","Card Game"
"4466","288169","Fantasy"
"4467","174660","City Building"
"4468","182694","Bluffing"
"4469","182694","Deduction"
"4470","182694","Murder / Mystery"
"4471","182694","Novel-based"
"4472","327711","Card Game"
"4473","327711","Fantasy"
"4474","327711","Medieval"
"4475","191597","Animals"
"4476","191597","Card Game"
"4477","191597","Fantasy"
"4478","191597","Print & Play"
"4479","173101","Economic"
"4480","152470","Medieval"
"4481","152470","Negotiation"
"4482","152470","Political"
"4483","152470","Territory Building"
"4484","152470","Wargame"
"4485","269595","City Building"
"4486","269595","Puzzle"
"4487","231484","Card Game"
"4488","231484","Fantasy"
"4489","41916","Children's Game"
"4490","41916","Fantasy"
"4491","41916","Maze"
"4492","41916","Memory"
"4493","295785","Adventure"
"4494","295785","Exploration"
"4495","295785","Fantasy"
"4496","295785","Fighting"
"4497","295785","Miniatures"
"4498","17396","Napoleonic"
"4499","17396","Wargame"
"4500","358504","Adventure"
"4501","358504","Exploration"
"4502","358504","Horror"
"4503","358504","Miniatures"
"4504","91873","City Building"
"4505","91873","Economic"
"4506","91873","Medieval"
"4507","25643","City Building"
"4508","347811","Adventure"
"4509","347811","Fantasy"
"4510","347811","Fighting"
"4511","8045","Economic"
"4512","8045","Negotiation"
"4513","8045","Renaissance"
"4514","350205","Economic"
"4515","350205","Industry / Manufacturing"
"4516","369646","Card Game"
"4517","369646","Collectible Components"
"4518","339958","Industry / Manufacturing"
"4519","147303","Economic"
"4520","147303","Nautical"
"4521","187377","Card Game"
"4522","187377","City Building"
"4523","187377","Fantasy"
"4524","187377","Humor"
"4525","187377","Medieval"
"4526","187377","Mythology"
"4527","187377","Video Game Theme"
"4528","219101","Wargame"
"4529","219101","World War II"
"4530","121297","Card Game"
"4531","121297","Nautical"
"4532","402676","Abstract Strategy"
"4533","402676","City Building"
"4534","183006","Dice"
"4535","183006","Number"
"4536","154386","Card Game"
"4537","154386","Medieval"
"4538","230085","Industry / Manufacturing"
"4539","159504","Adventure"
"4540","159504","Exploration"
"4541","159504","Fantasy"
"4542","159504","Horror"
"4543","159504","Miniatures"
"4544","238638","Sports"
"4545","373167","Card Game"
"4546","373167","Dice"
"4547","25821","Bluffing"
"4548","25821","Deduction"
"4549","25821","Horror"
"4550","25821","Murder / Mystery"
"4551","25821","Party Game"
"4552","83195","Action / Dexterity"
"4553","83195","Card Game"
"4554","83195","Children's Game"
"4555","83195","Real-time"
"4556","16986","Puzzle"
"4557","16986","Real-time"
"4558","30381","City Building"
"4559","30381","Economic"
"4560","30381","Pike and Shot"
"4561","123955","Aviation / Flight"
"4562","123955","Modern Warfare"
"4563","123955","Wargame"
"4564","165872","Age of Reason"
"4565","165872","American Revolutionary War"
"4566","165872","Political"
"4567","165872","Wargame"
"4568","223855","Dice"
"4569","223855","Industry / Manufacturing"
"4570","223855","Math"
"4571","223855","Science Fiction"
"4572","131014","Medieval"
"4573","131014","Territory Building"
"4574","42452","Animals"
"4575","42452","Medieval"
"4576","291962","Dice"
"4577","291962","Fantasy"
"4578","291962","Fighting"
"4579","291962","Medieval"
"4580","229491","Fantasy"
"4581","10","Fantasy"
"4582","10","Travel"
"4583","42910","Ancient"
"4584","42910","City Building"
"4585","42910","Civilization"
"4586","12995","Adventure"
"4587","12995","Exploration"
"4588","12995","Fantasy"
"4589","12995","Fighting"
"4590","12995","Maze"
"4591","241477","Adventure"
"4592","241477","Children's Game"
"4593","241477","Exploration"
"4594","241477","Fantasy"
"4595","241477","Fighting"
"4596","256997","City Building"
"4597","256997","Dice"
"4598","256997","Exploration"
"4599","256997","Science Fiction"
"4600","344258","Abstract Strategy"
"4601","344258","Murder / Mystery"
"4602","1540","Collectible Components"
"4603","1540","Fighting"
"4604","1540","Miniatures"
"4605","1540","Science Fiction"
"4606","1540","Wargame"
"4607","104347","Economic"
"4608","365104","Environmental"
"4609","218421","Adventure"
"4610","218421","Card Game"
"4611","218421","Fantasy"
"4612","218421","Fighting"
"4613","218421","Miniatures"
"4614","218421","Puzzle"
"4615","218421","Video Game Theme"
"4616","293207","Adventure"
"4617","293207","Animals"
"4618","293207","Fantasy"
"4619","85256","Card Game"
"4620","85256","Educational"
"4621","85256","Trivia"
"4622","318472","Fantasy"
"4623","318472","Fighting"
"4624","318472","Miniatures"
"4625","318472","Sports"
"4626","61692","Economic"
"4627","61692","Wargame"
"4628","61692","World War II"
"4629","322616","Card Game"
"4630","322616","Comic Book / Strip"
"4631","160610","Adventure"
"4632","160610","Movies / TV / Radio theme"
"4633","160610","Science Fiction"
"4634","19100","Animals"
"4635","19100","Economic"
"4636","19100","Farming"
"4637","19100","Territory Building"
"4638","366994","Environmental"
"4639","366994","Puzzle"
"4640","255674","Ancient"
"4641","436126","Animals"
"4642","436126","Card Game"
"4643","137649","Fighting"
"4644","137649","Horror"
"4645","137649","Miniatures"
"4646","137649","Science Fiction"
"4647","2842","Trains"
"4648","302524","Dice"
"4649","264982","American West"
"4650","264982","City Building"
"4651","9220","Bluffing"
"4652","9220","Card Game"
"4653","9220","Exploration"
"4654","9220","Fantasy"
"4655","9220","Party Game"
"4656","383499","Card Game"
"4657","326933","Card Game"
"4658","326933","Comic Book / Strip"
"4659","326933","Fantasy"
"4660","326933","Fighting"
"4661","326933","Movies / TV / Radio theme"
"4662","358557","Deduction"
"4663","358557","Puzzle"
"4664","283294","Aviation / Flight"
"4665","283294","Card Game"
"4666","283294","Dice"
"4667","283294","Transportation"
"4668","247236","Animals"
"4669","247236","Card Game"
"4670","247236","Dice"
"4671","247236","Science Fiction"
"4672","312267","Card Game"
"4673","312267","Movies / TV / Radio theme"
"4674","312267","Puzzle"
"4675","330038","Animals"
"4676","330038","Farming"
"4677","330038","Territory Building"
"4678","39953","Card Game"
"4679","39953","Collectible Components"
"4680","39953","Fantasy"
"4681","39953","Fighting"
"4682","39953","Negotiation"
"4683","39953","Novel-based"
"4684","330592","Deduction"
"4685","330592","Party Game"
"4686","330592","Puzzle"
"4687","330592","Word Game"
"4688","157526","Bluffing"
"4689","157526","Card Game"
"4690","157526","City Building"
"4691","157526","Civilization"
"4692","157526","Fantasy"
"4693","157526","Negotiation"
"4694","855","City Building"
"4695","50768","Fighting"
"4696","50768","Medieval"
"4697","50768","Political"
"4698","18258","Science Fiction"
"4699","18258","Space Exploration"
"4700","164338","Civilization"
"4701","164338","Territory Building"
"4702","299121","Adventure"
"4703","299121","Dice"
"4704","299121","Exploration"
"4705","299121","Fighting"
"4706","299121","Horror"
"4707","299121","Mythology"
"4708","299121","Science Fiction"
"4709","338093","Ancient"
"4710","338093","Card Game"
"4711","338093","Civilization"
"4712","338093","Mythology"
"4713","134253","Card Game"
"4714","134253","Dice"
"4715","254127","Age of Reason"
"4716","254127","Civilization"
"4717","254127","Economic"
"4718","254127","Exploration"
"4719","254127","Napoleonic"
"4720","254127","Negotiation"
"4721","254127","Pike and Shot"
"4722","254127","Political"
"4723","254127","Renaissance"
"4724","254127","Video Game Theme"
"4725","254127","Wargame"
"4726","287938","Real-time"
"4727","1261","Abstract Strategy"
"4728","1261","Arabian"
"4729","1261","City Building"
"4730","1261","Post-Napoleonic"
"4731","243759","Adventure"
"4732","243759","Comic Book / Strip"
"4733","243759","Exploration"
"4734","243759","Fighting"
"4735","243759","Horror"
"4736","243759","Miniatures"
"4737","202077","Adventure"
"4738","202077","Fighting"
"4739","202077","Horror"
"4740","202077","Miniatures"
"4741","202077","Science Fiction"
"4742","344554","Puzzle"
"4743","826","Nautical"
"4744","826","Pirates"
"4745","407297","Animals"
"4746","407297","Industry / Manufacturing"
"4747","113873","Nautical"
"4748","113873","Wargame"
"4749","113873","World War II"
"4750","191876","Medieval"
"4751","191876","Renaissance"
"4752","225244","Trains"
"4753","225244","Transportation"
"4754","339906","Card Game"
"4755","339906","Horror"
"4756","159503","Fighting"
"4757","159503","Science Fiction"
"4758","367518","Card Game"
"4759","367518","Civilization"
"4760","119591","Political"
"4761","119591","Renaissance"
"4762","224821","Adventure"
"4763","224821","Card Game"
"4764","224821","Dice"
"4765","224821","Fantasy"
"4766","316858","Adventure"
"4767","316858","Aviation / Flight"
"4768","316858","Science Fiction"
"4769","299252","Animals"
"4770","299252","Card Game"
"4771","299252","Dice"
"4772","299252","Fantasy"
"4773","299252","Fighting"
"4774","204836","Electronic"
"4775","204836","Puzzle"
"4776","199383","Economic"
"4777","199383","Industry / Manufacturing"
"4778","199383","Medieval"
"4779","199383","Renaissance"
"4780","199383","Transportation"
"4781","199383","Travel"
"4782","157001","Card Game"
"4783","157001","Territory Building"
"4784","157001","Trains"
"4785","157001","Transportation"
"4786","300442","Educational"
"4787","300442","Environmental"
"4788","300442","Travel"
"4789","249746","Bluffing"
"4790","249746","City Building"
"4791","249746","Deduction"
"4792","249746","Miniatures"
"4793","249746","Post-Napoleonic"
"4794","202583","Civilization"
"4795","202583","Dice"
"4796","202583","Prehistoric"
"4797","7805","Horror"
"4798","151771","Bluffing"
"4799","151771","Card Game"
"4800","151771","Mafia"
"4801","151771","Negotiation"
"4802","326934","Card Game"
"4803","326934","Comic Book / Strip"
"4804","326934","Fantasy"
"4805","326934","Fighting"
"4806","326934","Movies / TV / Radio theme"
"4807","331820","City Building"
"4808","331820","Dice"
"4809","331820","Industry / Manufacturing"
"4810","374595","Animals"
"4811","374595","Bluffing"
"4812","374595","Card Game"
"4813","374595","Dice"
"4814","374595","Environmental"
"4815","38159","Bluffing"
"4816","38159","Card Game"
"4817","38159","Deduction"
"4818","38159","Horror"
"4819","38159","Murder / Mystery"
"4820","38159","Negotiation"
"4821","38159","Party Game"
"4822","177802","Card Game"
"4823","177802","Fantasy"
"4824","177802","Horror"
"4825","177802","Humor"
"4826","177802","Medieval"
"4827","177802","Mythology"
"4828","177802","Science Fiction"
"4829","177802","Spies / Secret Agents"
"4830","177802","Zombies"
"4831","227456","Adventure"
"4832","227456","Card Game"
"4833","227456","Dice"
"4834","227456","Fantasy"
"4835","227456","Horror"
"4836","227456","Medieval"
"4837","1159","Animals"
"4838","1159","Prehistoric"
"4839","1159","Science Fiction"
"4840","132372","Card Game"
"4841","132372","Medieval"
"4842","4099","City Building"
"4843","4099","Medieval"
"4844","205716","Bluffing"
"4845","205716","Miniatures"
"4846","205716","Negotiation"
"4847","205716","Political"
"4848","205716","Science Fiction"
"4849","230","Economic"
"4850","230","Exploration"
"4851","230","Science Fiction"
"4852","230","Space Exploration"
"4853","230","Transportation"
"4854","335609","Card Game"
"4855","394","Abstract Strategy"
"4856","358124","Medieval"
"4857","23094","Economic"
"4858","23094","Industry / Manufacturing"
"4859","23094","Science Fiction"
"4860","2507","Napoleonic"
"4861","2507","Political"
"4862","143405","Animals"
"4863","143405","Card Game"
"4864","143405","Environmental"
"4865","143405","Fantasy"
"4866","116","Age of Reason"
"4867","116","Card Game"
"4868","116","Humor"
"4869","219100","Miniatures"
"4870","219100","Nautical"
"4871","219100","Real-time"
"4872","219100","Wargame"
"4873","219100","World War II"
"4874","15818","Animals"
"4875","15818","Dice"
"4876","293835","Adventure"
"4877","293835","Fantasy"
"4878","293835","Medieval"
"4879","232988","City Building"
"4880","232988","Dice"
"4881","232988","Economic"
"4882","232988","Medieval"
"4883","232988","Territory Building"
"4884","272533","Adventure"
"4885","272533","Fantasy"
"4886","272533","Fighting"
"4887","272533","Medieval"
"4888","272533","Miniatures"
"4889","272533","Video Game Theme"
"4890","306882","Dice"
"4891","306882","Trains"
"4892","223931","Deduction"
"4893","223931","Murder / Mystery"
"4894","223931","Novel-based"
"4895","223931","Post-Napoleonic"
"4896","223931","Puzzle"
"4897","223931","Spies / Secret Agents"
"4898","111124","Bluffing"
"4899","111124","Deduction"
"4900","111124","Dice"
"4901","111124","Movies / TV / Radio theme"
"4902","111124","Print & Play"
"4903","111124","Science Fiction"
"4904","111124","Space Exploration"
"4905","111124","Spies / Secret Agents"
"4906","204505","Card Game"
"4907","300001","Environmental"
"4908","9203","Aviation / Flight"
"4909","9203","Card Game"
"4910","9203","Fighting"
"4911","9203","Wargame"
"4912","9203","World War I"
"4913","257769","Card Game"
"4914","257769","City Building"
"4915","257769","Travel"
